B73	Tx303	100.000	1881	0	0	1	1881	1	1881	0.0	3474
B73	Tx303	99.461	1670	7	2	40241	41909	52479	54147	0.0	3033
B73	Tx303	98.494	1727	13	5	261242	262967	268727	270441	0.0	3033
B73	Tx303	100.000	1497	0	0	210768	212264	218269	219765	0.0	2765
B73	Tx303	94.830	1586	16	21	256680	258240	264195	265739	0.0	2414
B73	Tx303	100.000	1071	0	0	97751	98821	109784	110854	0.0	1978
B73	P39	100.000	1881	0	0	1	1881	1	1881	0.0	3474
B73	P39	99.940	1669	1	0	40241	41909	74552	76220	0.0	3077
B73	P39	98.899	1726	7	3	261242	262967	289258	290971	0.0	3072
B73	P39	100.000	1497	0	0	210768	212264	262767	264263	0.0	2765
B73	P39	97.128	1567	14	10	256680	258240	284244	285785	0.0	2615
B73	P39	99.066	1071	7	1	97751	98821	149915	150982	0.0	1919
B73	Oh43	100.000	1881	0	0	1	1881	1	1881	0.0	3474
B73	Oh43	99.581	1670	5	2	40241	41909	74923	76591	0.0	3044
B73	Oh43	98.322	1728	12	5	261242	262967	285563	287275	0.0	3014
B73	Oh43	100.000	1497	0	0	210768	212264	235118	236614	0.0	2765
B73	Oh43	96.041	1566	17	12	256680	258240	281031	282556	0.0	2507
B73	Oh43	98.974	1072	8	2	97751	98821	123933	125002	0.0	1916
B73	Il14H	100.000	1881	0	0	1	1881	1	1881	0.0	3474
B73	Il14H	98.899	1726	7	3	261242	262967	286574	288287	0.0	3072
B73	Il14H	99.641	1670	4	2	40241	41909	74826	76494	0.0	3049
B73	Il14H	100.000	1497	0	0	210768	212264	260021	261517	0.0	2765
B73	Il14H	97.012	1573	11	16	256680	258240	281553	283101	0.0	2612
B73	Il14H	98.787	1072	10	2	97751	98821	147124	148193	0.0	1905
B73	F7	100.000	1881	0	0	1	1881	1	1881	0.0	3474
B73	F7	99.768	1726	4	0	261242	262967	237723	239448	0.0	3166
B73	F7	99.940	1669	1	0	40241	41909	53284	54952	0.0	3077
B73	F7	98.530	1497	11	3	210768	212264	190988	192473	0.0	2632
B73	F7	96.875	1568	15	12	256680	258240	233177	234717	0.0	2593
B73	F7	99.160	1072	6	2	97751	98821	110501	111570	0.0	1927
B73	B73	100.000	1881	0	0	1	1881	1	1881	0.0	3474
B73	B73	100.000	1726	0	0	261242	262967	261242	262967	0.0	3188
B73	B73	100.000	1669	0	0	40241	41909	40241	41909	0.0	3083
B73	B73	100.000	1561	0	0	256680	258240	256680	258240	0.0	2883
B73	B73	100.000	1497	0	0	210768	212264	210768	212264	0.0	2765
B73	B73	100.000	1071	0	0	97751	98821	97751	98821	0.0	1978
B73	Oh7B	99.947	1881	1	0	1	1881	1	1881	0.0	3469
B73	Oh7B	98.610	1726	10	5	261242	262967	208246	209957	0.0	3042
B73	Oh7B	99.461	1670	7	2	40241	41909	40376	42044	0.0	3033
B73	Oh7B	99.266	1499	9	1	210768	212264	157794	159292	0.0	2706
B73	Oh7B	97.012	1573	11	16	256680	258240	203699	205247	0.0	2612
B73	Oh7B	98.787	1072	10	2	97751	98821	77932	79001	0.0	1905
B73	Mo17	99.894	1881	0	1	1	1881	1	1879	0.0	3461
B73	Mo17	98.841	1726	8	3	261242	262967	263851	265564	0.0	3066
B73	Mo17	99.102	1671	4	7	40241	41909	52367	54028	0.0	2992
B73	Mo17	100.000	1497	0	0	210768	212264	217511	219007	0.0	2765
B73	Mo17	99.440	1071	3	1	97751	98821	127642	128709	0.0	1941
B73	Mo17	97.046	1151	14	12	257098	258240	259719	260857	0.0	1919
B73	Mo17	99.038	312	3	0	256680	256991	259321	259632	3.48e-157	560
B73	CML228	98.577	1897	9	5	1	1881	1	1895	0.0	3338
B73	CML228	98.841	1726	14	2	261242	262967	234017	235736	0.0	3072
B73	CML228	99.162	1671	3	7	40241	41909	46682	48343	0.0	2998
B73	CML228	99.333	1499	8	1	210768	212264	198591	200089	0.0	2712
B73	CML228	96.606	1149	12	8	257098	258240	230200	231327	0.0	1881
B73	CML228	98.736	554	4	1	97751	98304	121595	122145	0.0	981
B73	CML228	98.571	490	4	2	98333	98821	122214	122701	0.0	863
B73	CML228	96.795	312	1	1	256680	256991	229809	230111	9.87e-143	512
B73	EP1	98.574	1893	13	4	1	1881	1	1891	0.0	3334
B73	EP1	99.134	1733	8	1	261242	262967	289846	291578	0.0	3110
B73	EP1	99.521	1670	6	2	40241	41909	48768	50436	0.0	3038
B73	EP1	100.000	1497	0	0	210768	212264	236565	238061	0.0	2765
B73	EP1	96.602	1589	13	22	256680	258240	285263	286838	0.0	2597
B73	EP1	98.039	1071	8	4	97751	98821	150181	151238	0.0	1849
B73	CML333	98.574	1893	13	4	1	1881	1	1891	0.0	3334
B73	CML333	98.610	1727	11	5	261242	262967	250464	252178	0.0	3044
B73	CML333	99.102	1671	8	5	40241	41909	52681	54346	0.0	2996
B73	CML333	99.466	1499	6	1	210768	212264	201543	203041	0.0	2723
B73	CML333	96.098	1589	15	21	256680	258240	245900	247469	0.0	2547
B73	CML333	98.736	554	1	2	97751	98304	120722	121269	0.0	979
B73	CML333	98.776	490	3	2	98333	98821	121338	121825	0.0	869
B73	CML52	98.624	1889	10	2	1	1881	1	1881	0.0	3330
B73	CML52	98.437	1727	20	3	261242	262967	247745	249465	0.0	3033
B73	CML52	99.162	1671	3	7	40241	41909	46624	48285	0.0	2998
B73	CML52	99.467	1502	3	1	210768	212264	194874	196375	0.0	2724
B73	CML52	94.625	1600	16	23	256680	258240	243183	244751	0.0	2414
B73	CML52	98.694	1072	11	2	97751	98821	109981	111050	0.0	1899
B73	CML69	98.571	1889	15	3	1	1881	1	1885	0.0	3328
B73	CML69	98.552	1726	13	3	261242	262967	329207	330920	0.0	3038
B73	CML69	99.042	1671	5	7	40241	41909	101313	102974	0.0	2987
B73	CML69	97.729	1497	8	4	210768	212264	280253	281723	0.0	2553
B73	CML69	94.678	1597	24	23	256680	258240	324641	326212	0.0	2422
B73	CML69	97.952	1074	12	3	97751	98821	167447	168513	0.0	1853
B73	Ky21	98.470	1895	15	2	1	1881	1	1895	0.0	3326
B73	Ky21	99.461	1670	7	2	40241	41909	79721	81389	0.0	3033
B73	Ky21	98.096	1733	14	4	261242	262967	240046	241766	0.0	3000
B73	Ky21	99.334	1502	5	1	210768	212264	190234	191735	0.0	2713
B73	Ky21	97.768	1568	8	7	256680	258240	235514	237061	0.0	2676
B73	Ky21	98.787	1072	10	2	97751	98821	117277	118346	0.0	1905
B73	CML277	98.468	1893	15	3	1	1881	1	1891	0.0	3323
B73	CML277	98.899	1726	7	3	261242	262967	268432	270145	0.0	3072
B73	CML277	99.461	1670	7	2	40241	41909	52052	53720	0.0	3033
B73	CML277	98.999	1499	3	3	210768	212264	240664	242152	0.0	2675
